Epoch,Loss,Train Accuracy,Test Accuracy
0,1.7926825284957886,0.5083333333333333,0.368
1,1.7747550010681152,0.5583333333333333,0.377
2,1.7081847190856934,0.6333333333333333,0.459
3,1.5549620389938354,0.65,0.481
4,1.314272403717041,0.7583333333333333,0.542
5,0.9990971684455872,0.8916666666666667,0.589
6,0.7744594812393188,0.9,0.618
7,0.6300743818283081,0.9166666666666666,0.635
8,0.5129557251930237,0.9416666666666667,0.634
9,0.3203263580799103,0.9166666666666666,0.582
10,0.37401869893074036,0.9166666666666666,0.566
11,0.3361324071884155,0.95,0.652
12,0.21714496612548828,0.9333333333333333,0.657
13,0.28951841592788696,0.9166666666666666,0.65
14,0.19208036363124847,0.9333333333333333,0.652
15,0.2794206440448761,0.95,0.638
16,0.15614165365695953,0.9666666666666667,0.595
17,0.15510311722755432,0.9333333333333333,0.558
18,0.22152315080165863,0.9583333333333334,0.592
19,0.25119274854660034,0.975,0.62
20,0.11089633405208588,0.975,0.645
21,0.13861791789531708,0.95,0.665
22,0.12756328284740448,0.9583333333333334,0.67
23,0.1700069159269333,0.9666666666666667,0.658
24,0.10956267267465591,0.975,0.648
25,0.14319021999835968,0.9916666666666667,0.631
26,0.08397329598665237,0.9833333333333333,0.634
27,0.12346148490905762,0.9833333333333333,0.634
28,0.08091141283512115,0.9833333333333333,0.634
29,0.15845152735710144,1.0,0.646
30,0.1075410470366478,0.9666666666666667,0.64
31,0.07836881279945374,0.9666666666666667,0.639
32,0.07732764631509781,0.9583333333333334,0.641
33,0.08252714574337006,0.9666666666666667,0.634
34,0.11806025356054306,0.975,0.632
35,0.06614920496940613,0.9916666666666667,0.628
36,0.049893368035554886,0.9833333333333333,0.619
37,0.09159477800130844,0.9833333333333333,0.613
38,0.07649840414524078,0.9833333333333333,0.612
39,0.050834689289331436,0.9833333333333333,0.616
40,0.10293658822774887,0.9833333333333333,0.617
41,0.08843760937452316,0.9916666666666667,0.617
42,0.049177464097738266,0.9916666666666667,0.63
43,0.0514337420463562,0.9916666666666667,0.636
44,0.05794752761721611,0.9916666666666667,0.641
45,0.09042081981897354,0.9916666666666667,0.632
46,0.05833446606993675,0.9833333333333333,0.628
47,0.06283049285411835,1.0,0.626
48,0.055286042392253876,1.0,0.634
49,0.1092749685049057,0.9916666666666667,0.628
50,0.05179903283715248,0.9833333333333333,0.629
51,0.08770096302032471,0.9916666666666667,0.622
52,0.053832802921533585,0.9833333333333333,0.628
53,0.08316554129123688,0.9833333333333333,0.623
54,0.08443714678287506,0.9833333333333333,0.632
55,0.03961922228336334,0.9916666666666667,0.639
56,0.02116188406944275,0.9916666666666667,0.645
57,0.035740457475185394,0.9916666666666667,0.649
58,0.034460894763469696,0.9916666666666667,0.633
59,0.040894292294979095,0.9916666666666667,0.623
60,0.06043412536382675,1.0,0.627
61,0.030895454809069633,1.0,0.649
62,0.07395657151937485,1.0,0.662
63,0.0462249256670475,0.9916666666666667,0.657
64,0.016245773062109947,0.9916666666666667,0.658
65,0.049372486770153046,1.0,0.656
66,0.04610361531376839,1.0,0.652
67,0.033717863261699677,1.0,0.651
68,0.04510018602013588,1.0,0.656
69,0.0304374098777771,1.0,0.653
70,0.04258013144135475,1.0,0.658
71,0.017119089141488075,0.9916666666666667,0.661
72,0.0317755788564682,0.9916666666666667,0.658
73,0.0433381013572216,0.9916666666666667,0.662
74,0.039141662418842316,0.9916666666666667,0.649
75,0.03918548673391342,1.0,0.652
76,0.04692678526043892,1.0,0.646
77,0.04139210283756256,1.0,0.647
78,0.04790719971060753,1.0,0.64
79,0.039817921817302704,1.0,0.634
80,0.23708581924438477,0.9916666666666667,0.649
81,0.05243689939379692,0.9916666666666667,0.667
82,0.07597976177930832,0.9916666666666667,0.655
83,0.051412470638751984,1.0,0.628
84,0.1661291867494583,0.9916666666666667,0.609
85,0.06199397146701813,1.0,0.632
86,0.015635518357157707,0.9916666666666667,0.645
87,0.06495293974876404,0.9916666666666667,0.652
88,0.06160549074411392,0.9916666666666667,0.644
89,0.03151477873325348,0.9916666666666667,0.628
90,0.02185722254216671,0.9916666666666667,0.621
91,0.04481112211942673,1.0,0.608
92,0.019640464335680008,1.0,0.598
93,0.04664536938071251,1.0,0.61
94,0.04260896146297455,1.0,0.615
95,0.030366111546754837,0.9916666666666667,0.625
96,0.016225486993789673,0.9916666666666667,0.638
97,0.03088219091296196,0.9916666666666667,0.643
98,0.16939379274845123,1.0,0.642
99,0.02399110421538353,1.0,0.636
