Epoch,Loss,Train Accuracy,Test Accuracy
0,2.3060789108276367,0.1,0.031
1,2.687626600265503,0.125,0.123
2,2.3353888988494873,0.11,0.163
3,2.330298900604248,0.155,0.094
4,2.3114776611328125,0.13,0.051
